,song_name,artist_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
15742,Apologize,OneRepublic,72,208106,0.348,0.591,0.718,0.000118,8,0.107,-6.025,1,0.0368,117.995,4,0.46799999999999997
15760,Take A Bow,Rihanna,80,229413,0.248,0.6970000000000001,0.467,0.0,9,0.0941,-7.5360000000000005,1,0.0715,82.081,4,0.5720000000000001
15807,Fix You,Coldplay,82,295533,0.163,0.209,0.418,0.00195,3,0.113,-8.74,1,0.0338,138.265,4,0.12300000000000001
15950,If I Could Turn Back Time,Cher,72,239826,0.244,0.654,0.5660000000000001,0.0,11,0.12300000000000001,-10.312999999999999,1,0.0268,108.29299999999999,4,0.527
15976,Fame,Irene Cara,30,313453,0.135,0.703,0.604,4.73e-06,0,0.0688,-13.195,0,0.0334,130.648,4,0.9390000000000001
15993,Escape (The Pina Colada Song),Rupert Holmes,68,276413,0.35700000000000004,0.818,0.6920000000000001,9.42e-06,0,0.127,-8.79,1,0.0529,139.695,4,0.934
15994,Rehab,Amy Winehouse,38,213760,0.0473,0.434,0.872,1.83e-06,0,0.396,-2.9739999999999998,1,0.0702,71.515,4,0.732
16018,Love Is Stronger Than Pride,Sade,59,258026,0.7659999999999999,0.5660000000000001,0.335,0.000366,4,0.0824,-12.417,0,0.0293,87.617,4,0.317
16024,Wild Flower,The New Birth,51,389493,0.483,0.46,0.358,0.0,6,0.0808,-11.450999999999999,1,0.0385,120.758,4,0.507
16039,I Can't Help It,Michael Jackson,60,269333,0.7040000000000001,0.684,0.39399999999999996,5.76e-06,5,0.17800000000000002,-19.075,0,0.0908,100.068,4,0.429
16067,Walk On By,Isaac Hayes,57,273066,0.0462,0.313,0.34,0.000465,6,0.0735,-15.315,1,0.0504,145.955,4,0.40700000000000003
16069,Still Ray,Raphael Saadiq,52,183293,0.0598,0.875,0.435,3.66e-05,10,0.0949,-8.516,0,0.0379,83.79799999999999,4,0.845
16076,In My Head,India.Arie,50,280733,0.078,0.67,0.603,0.00108,5,0.35100000000000003,-8.027000000000001,0,0.0672,148.985,4,0.6809999999999999
16385,The Prowl,Dan Auerbach,51,195640,0.16399999999999998,0.445,0.705,0.023,2,0.792,-7.686,0,0.0471,85.48100000000001,4,0.579
16550,Como Te Extrano,Pete Astudillo,50,230896,0.212,0.625,0.44,0.0,6,0.215,-12.07,1,0.0535,179.886,4,0.733
16551,Tonta,David Lee Garza,47,186706,0.0552,0.616,0.631,0.000729,10,0.0193,-8.717,1,0.0351,170.535,4,0.965
16554,La Llama,Los Palominos,46,208440,0.27399999999999997,0.586,0.816,0.000361,7,0.145,-6.0360000000000005,1,0.24,181.795,4,0.884
16559,Estúpido Romántico,Mazz,46,274426,0.628,0.619,0.574,1.6100000000000002e-05,10,0.0676,-9.604,1,0.0365,175.88099999999997,4,0.747
16568,Fotos Y Recuerdos,Selena,51,157306,0.6509999999999999,0.515,0.522,0.0,3,0.0509,-12.097999999999999,1,0.0333,179.692,4,0.9259999999999999
16572,Me Duele Estar Solo,La Mafia,48,207666,0.20199999999999999,0.7070000000000001,0.474,4.85e-05,9,0.298,-10.025,1,0.0379,80.762,4,0.9420000000000001
16579,Que Me Lleven Canciones,Mazz,38,236293,0.154,0.5379999999999999,0.618,0.0,0,0.113,-11.734000000000002,1,0.0394,102.897,4,0.7609999999999999
16580,Si Una Vez,Selena,60,167000,0.516,0.6579999999999999,0.525,0.0,2,0.0936,-10.368,0,0.0632,174.16,4,0.836
16584,No Te Olvidaré,Mazz,40,229840,0.557,0.618,0.58,1.13e-06,4,0.106,-6.487,1,0.0234,106.417,4,0.47600000000000003
16587,Qué Será?,Mazz,38,219600,0.21600000000000003,0.7390000000000001,0.562,0.0,7,0.0556,-10.835,1,0.0544,165.31400000000002,4,0.894
16593,Lo Que Yo Tengo,Jay Pérez,40,209826,0.0036299999999999995,0.342,0.623,1.7e-05,2,0.223,-11.222000000000001,0,0.0326,207.865,4,0.815
16594,Soy Como Soy,Mazz,23,228333,0.4,0.604,0.7879999999999999,0.0,0,0.121,-3.855,1,0.0353,171.25400000000002,4,0.9359999999999999
16662,Under The Milky Way,The Church,5,298520,0.0402,0.551,0.878,0.12,9,0.111,-3.952,0,0.0285,135.988,4,0.514
16664,Change,Tears For Fears,13,254000,0.124,0.623,0.8009999999999999,0.25,9,0.256,-5.912000000000001,0,0.0299,125.27,4,0.8140000000000001
16674,The Lebanon,The Human League,45,304906,0.000787,0.605,0.619,0.00316,4,0.0848,-13.034,0,0.0478,124.059,4,0.49
16678,Nellie The Elephant,Toy Dolls,3,207826,0.24600000000000002,0.506,0.496,1.1599999999999999e-05,0,0.981,-12.838,1,0.433,76.154,4,0.34299999999999997
16688,Quiet Life,Japan,3,288506,0.000741,0.6659999999999999,0.747,0.0605,4,0.10800000000000001,-12.01,0,0.0368,131.014,4,0.8690000000000001
16691,Gigantic,Pixies,56,237706,0.00224,0.385,0.7070000000000001,0.377,7,0.0755,-11.839,1,0.0412,115.14399999999999,4,0.774
16692,Making Plans For Nigel,XTC,41,233800,0.017,0.637,0.6890000000000001,3.72e-05,7,0.0738,-14.014000000000001,1,0.039,150.05700000000002,4,0.815
16698,The High Road,The Feelies,32,264773,0.0506,0.547,0.8420000000000001,0.8390000000000001,7,0.0697,-7.0489999999999995,1,0.0276,153.391,4,0.9490000000000001
16700,Changeling,Simple Minds,36,253266,0.0686,0.521,0.818,0.0264,9,0.327,-11.535,1,0.0533,114.49,4,0.59
16703,Play For Today,The Cure,44,218960,0.0487,0.45799999999999996,0.731,0.0215,11,0.11599999999999999,-12.049000000000001,0,0.145,80.425,4,0.784
16705,I Scare Myself,Thomas Dolby,42,336230,0.254,0.759,0.529,0.0123,1,0.0819,-9.187000000000001,1,0.0298,109.449,4,0.298
16710,Oblivious,Aztec Camera,37,190773,0.0404,0.647,0.7829999999999999,0.124,6,0.0635,-7.712999999999999,0,0.0548,112.37299999999999,4,0.924
16711,When Love Breaks Down,Prefab Sprout,47,245653,0.32899999999999996,0.47600000000000003,0.607,5.03e-06,1,0.0347,-7.46,1,0.0505,133.415,4,0.342
16714,Lorelei,Cocteau Twins,48,223573,0.00015800000000000002,0.387,0.669,0.423,0,0.166,-11.187000000000001,1,0.0395,90.995,4,0.414
16717,To Hell With Poverty,Gang Of Four,31,299600,0.00045599999999999997,0.408,0.885,0.0271,7,0.278,-9.635,1,0.149,134.524,4,0.231
16723,Collapsing New People,Fad Gadget,2,255626,0.0315,0.573,0.865,2.8899999999999998e-05,7,0.342,-3.736,0,0.0395,115.63,4,0.557
16743,Kansas City,Wilbert Harrison,5,143840,0.7879999999999999,0.6709999999999999,0.28300000000000003,0.513,1,0.11,-14.415,1,0.0317,117.666,4,0.883
16746,I Don't Know,Willie Mabon,37,191173,0.831,0.708,0.298,0.00011999999999999999,8,0.11699999999999999,-10.329,1,0.19399999999999998,109.06700000000001,4,0.777
16756,Don't Be Angry,Nappy Brown,38,143800,0.742,0.37,0.606,0.0015,0,0.19899999999999998,-6.527,1,0.0374,163.967,4,0.956
16758,How Many More Years,Howlin' Wolf,6,162066,0.888,0.677,0.444,0.00821,7,0.147,-17.602,1,0.136,109.829,4,0.53
16759,Lawdy Miss Clawdy,Lloyd Price,44,108826,0.799,0.439,0.8590000000000001,0.7859999999999999,3,0.278,-4.8469999999999995,1,0.0419,131.657,4,0.8420000000000001
16763,Hound Dog,Big Mama Thornton,39,172266,0.857,0.664,0.59,3.05e-05,11,0.6679999999999999,-6.141,1,0.0874,73.926,4,0.88
16768,Bo Diddley,Bo Diddley,10,168000,0.39299999999999996,0.826,0.753,0.0,0,0.20800000000000002,-8.222999999999999,1,0.0572,105.473,4,0.48
16777,Larger Than Life,Backstreet Boys,67,232826,0.11,0.6609999999999999,0.973,1.74e-05,0,0.617,-2.9939999999999998,0,0.037000000000000005,108.037,4,0.75
16788,Stronger,Britney Spears,66,203000,0.128,0.7070000000000001,0.9229999999999999,0.000437,11,0.273,-3.957,1,0.0521,108.04899999999999,4,0.8420000000000001
16977,It's Too Late,Carole King,10,232431,0.498,0.45,0.441,0.00562,9,0.133,-12.718,0,0.0352,208.282,4,0.8109999999999999
16978,Criminal,Fiona Apple,3,341533,0.0129,0.595,0.804,1.9699999999999998e-05,7,0.299,-7.9110000000000005,0,0.0326,89.846,4,0.586
16979,Thunder Road,Bruce Springsteen,65,288720,0.623,0.369,0.758,1.7800000000000002e-05,5,0.531,-5.871,1,0.0364,140.71,4,0.6629999999999999
16981,Isis,Bob Dylan,46,418293,0.126,0.515,0.7170000000000001,0.0,3,0.18600000000000003,-7.142,1,0.0343,147.95600000000002,3,0.883
16988,Candle In The Wind,Elton John,8,231173,0.248,0.603,0.546,3.16e-06,4,0.21,-8.498,1,0.0287,124.139,4,0.598
16994,Come Away With Me,Norah Jones,74,198146,0.904,0.363,0.129,1.52e-06,0,0.157,-14.304,1,0.0322,80.367,3,0.147
16996,Hallelujah,Rufus Wainwright,66,251586,0.88,0.271,0.16,0.0,9,0.0979,-10.038,0,0.037000000000000005,73.11,4,0.402
16998,Blue Sky Blues,Ryan Adams,30,318653,0.978,0.364,0.0226,0.00483,0,0.0914,-19.517,1,0.0364,111.844,4,0.0915
17004,Adia,Sarah McLachlan,56,244666,0.722,0.526,0.37,0.0,3,0.157,-10.535,1,0.025,76.002,4,0.251
17006,Under My Skin,Rachael Yamagata,31,252920,0.09699999999999999,0.598,0.6609999999999999,0.0,7,0.22,-7.909,0,0.0323,121.33200000000001,4,0.214
17007,Wild Horses,Charlotte Martin,37,331373,0.958,0.327,0.237,0.000171,8,0.256,-9.232000000000001,1,0.0309,66.595,3,0.214
17012,Because I Love You,Stevie B,2,260026,0.6659999999999999,0.402,0.35100000000000003,0.0,1,0.13,-10.280999999999999,1,0.033,125.471,4,0.0931
17225,Milkshake,Kelis,69,182626,0.009859999999999999,0.8809999999999999,0.774,0.0346,1,0.20600000000000002,-6.068,1,0.0439,112.96799999999999,4,0.759
17230,Can't Tell Me Nothing,Kanye West,69,271600,0.0121,0.594,0.614,0.0,5,0.823,-6.091,0,0.0536,79.968,4,0.10099999999999999
17234,P.I.M.P.,50 Cent,70,249466,0.0485,0.6729999999999999,0.785,3.65e-06,10,0.0397,-2.8939999999999997,0,0.35100000000000003,84.60700000000001,4,0.85
17239,Without Me,Eminem,82,290226,0.0034799999999999996,0.929,0.65,0.0,7,0.308,-2.8819999999999997,1,0.0858,112.249,4,0.655
17270,I'll Be There For You,The Rembrandts,52,188359,0.0717,0.32,0.917,0.0,9,0.16899999999999998,-5.903,1,0.0771,190.757,4,0.715
17301,Leader Of The Pack,The Shangri-Las,13,171333,0.7020000000000001,0.42100000000000004,0.557,0.0,1,0.691,-8.538,1,0.0981,116.512,4,0.344
17334,Rhythm Divine,Enrique Iglesias,50,209466,0.135,0.634,0.9690000000000001,0.0,0,0.185,-2.662,1,0.166,102.035,4,0.41700000000000004
17340,Don't Say Goodbye,Paulina Rubio,47,289373,0.00607,0.6559999999999999,0.855,7.61e-06,6,0.23800000000000002,-5.178,0,0.0497,119.881,4,0.6709999999999999
17355,Una Mujer,Christina Aguilera,18,195000,0.0901,0.79,0.825,1.24e-06,7,0.41700000000000004,-4.806,1,0.28600000000000003,142.142,4,0.777
17359,You Sang To Me,Marc Anthony,56,347106,0.0103,0.578,0.894,2.66e-06,10,0.21600000000000003,-5.42,1,0.0296,165.98,4,0.741
17366,Hero,Enrique Iglesias,53,264240,0.154,0.5710000000000001,0.64,1.1400000000000001e-05,7,0.146,-5.544,1,0.0422,151.968,4,0.168
17368,Underneath Your Clothes,Shakira,68,224066,0.6859999999999999,0.616,0.597,0.0,8,0.10400000000000001,-5.327999999999999,1,0.0415,165.50799999999998,4,0.36200000000000004
17373,Genio Atrapado,Christina Aguilera,18,217200,0.326,0.622,0.8540000000000001,3.84e-05,1,0.536,-5.188,1,0.10400000000000001,176.188,4,0.904
17378,Dance With Me,Jennifer Lopez,34,231800,0.0334,0.809,0.818,0.00264,1,0.196,-3.432,0,0.0373,109.821,4,0.632
17559,Digital Versicolor,Glass Candy,0,357693,0.41,0.581,0.41200000000000003,0.8420000000000001,4,0.105,-12.298,0,0.0673,199.984,4,0.19399999999999998
17567,Juicebox,The Strokes,50,194573,0.0016600000000000002,0.462,0.981,0.00894,2,0.0856,-2.371,0,0.127,154.995,4,0.547
17699,Next Levels,King Geedorah,51,229320,0.6509999999999999,0.7290000000000001,0.557,0.000123,6,0.262,-11.264000000000001,1,0.243,92.814,4,0.897
17708,Moment In Time,The Pharcyde,45,164026,0.0291,0.82,0.469,0.0,4,0.0549,-11.274000000000001,0,0.307,92.288,4,0.498
17710,All Caps,Madvillain,1,130479,0.255,0.35700000000000004,0.892,1.0800000000000002e-05,1,0.177,-8.012,1,0.35700000000000004,83.426,4,0.638
17729,Passin' Me By,The Pharcyde,1,303466,0.0925,0.74,0.825,1.43e-06,10,0.205,-5.888,0,0.284,87.074,4,0.608
17882,She's My Winona,Fall Out Boy,13,231493,0.000772,0.579,0.963,0.00103,6,0.495,-4.4430000000000005,0,0.0762,136.061,4,0.613
18125,Shut Up And Drive,Rihanna,66,212280,0.00101,0.735,0.826,0.129,1,0.19699999999999998,-4.902,1,0.0349,132.964,4,0.74
18327,Buttons,The Pussycat Dolls,66,225560,0.158,0.544,0.823,0.0,2,0.268,-4.3180000000000005,1,0.32,210.75,4,0.434
18352,With You,Jessica Simpson,61,191826,0.0923,0.5529999999999999,0.7559999999999999,0.0,0,0.215,-4.583,1,0.10800000000000001,94.48700000000001,4,0.605
18358,Foolish,Ashanti,73,227386,0.358,0.47700000000000004,0.728,0.0,0,0.11,-5.71,1,0.0831,89.209,4,0.69
18538,Bloodstream,Stateless,5,313800,0.354,0.6990000000000001,0.46299999999999997,0.0030600000000000002,6,0.073,-7.212000000000001,0,0.0432,139.952,4,0.35600000000000004
18606,Aqueous Transmission,Incubus,55,466560,0.0050100000000000006,0.415,0.456,0.763,9,0.17800000000000002,-12.082,1,0.0352,151.937,4,0.0935
18607,Dreaming My Dreams,The Cranberries,50,216333,0.14,0.319,0.21100000000000002,0.00031800000000000003,0,0.086,-16.009,1,0.0326,121.508,3,0.42700000000000005
18814,Jolene,Ray LaMontagne,67,250866,0.862,0.5870000000000001,0.142,0.000162,7,0.0953,-15.196,1,0.0329,119.75200000000001,4,0.28800000000000003
